id,trial,trialord,look,lookdir,age,female_baby,female_parent,lullaby_side,lullaby_order,lullaby_character,condition,lultrial
8042,9,6,982,l,2.4312115,1,1,left,first,blue,10,0
8042,9,6,10848,r,2.4312115,1,1,left,first,blue,10,0
8042,10,10,2304,l,2.4312115,1,1,left,first,blue,10,
8042,10,10,2864,r,2.4312115,1,1,left,first,blue,10,
8042,11,7,0,l,2.4312115,1,1,left,first,blue,10,0
8042,11,7,11664,r,2.4312115,1,1,left,first,blue,10,0
8042,12,8,6734,l,2.4312115,1,1,left,first,blue,10,1
8042,12,8,1344,r,2.4312115,1,1,left,first,blue,10,1
8042,13,13,1360,l,2.4312115,1,1,left,first,blue,10,
8042,13,13,9072,r,2.4312115,1,1,left,first,blue,10,
8043,1,1,3856,l,12.024641,1,1,right,first,red,14,
8043,1,1,8619,r,12.024641,1,1,right,first,red,14,
8043,2,1,2096,l,12.024641,1,1,right,first,red,14,1
8043,2,1,11396,r,12.024641,1,1,right,first,red,14,1
8043,3,2,11019,l,12.024641,1,1,right,first,red,14,0
8043,3,2,2688,r,12.024641,1,1,right,first,red,14,0
8043,4,4,4819,l,12.024641,1,1,right,first,red,14,
8043,4,4,5184,r,12.024641,1,1,right,first,red,14,
8043,5,3,13300,l,12.024641,1,1,right,first,red,14,0
8043,5,3,352,r,12.024641,1,1,right,first,red,14,0
8043,6,4,1360,l,12.024641,1,1,right,first,red,14,1
8043,6,4,11603,r,12.024641,1,1,right,first,red,14,1
8043,7,7,4667,l,12.024641,1,1,right,first,red,14,
8043,7,7,3664,r,12.024641,1,1,right,first,red,14,
8043,8,5,385,l,12.024641,1,1,right,first,red,14,1
8043,8,5,13651,r,12.024641,1,1,right,first,red,14,1
8043,9,6,10096,l,12.024641,1,1,right,first,red,14,0
8043,9,6,2985,r,12.024641,1,1,right,first,red,14,0
8043,10,10,2736,l,12.024641,1,1,right,first,red,14,
8043,10,10,6164,r,12.024641,1,1,right,first,red,14,
8043,11,7,10043,l,12.024641,1,1,right,first,red,14,0
8043,11,7,2169,r,12.024641,1,1,right,first,red,14,0
8043,12,8,1920,l,12.024641,1,1,right,first,red,14,1
8043,12,8,11235,r,12.024641,1,1,right,first,red,14,1
8043,13,13,3563,l,12.024641,1,1,right,first,red,14,
8043,13,13,3184,r,12.024641,1,1,right,first,red,14,
8044,1,1,4560,l,13.338809,0,1,right,second,blue,8,
8044,1,1,5808,r,13.338809,0,1,right,second,blue,8,
8044,2,1,10708,l,13.338809,0,1,right,second,blue,8,0
8044,2,1,3024,r,13.338809,0,1,right,second,blue,8,0
8044,3,2,3094,l,13.338809,0,1,right,second,blue,8,1
8044,3,2,9918,r,13.338809,0,1,right,second,blue,8,1
8044,4,4,5222,l,13.338809,0,1,right,second,blue,8,
8044,4,4,4768,r,13.338809,0,1,right,second,blue,8,
8044,5,3,1600,l,13.338809,0,1,right,second,blue,8,1
8044,5,3,7886,r,13.338809,0,1,right,second,blue,8,1
8044,6,4,8614,l,13.338809,0,1,right,second,blue,8,0
8044,6,4,1968,r,13.338809,0,1,right,second,blue,8,0
8044,7,7,2032,l,13.338809,0,1,right,second,blue,8,
8044,7,7,3150,r,13.338809,0,1,right,second,blue,8,
8045,1,1,3504,l,5.9137578,0,1,right,first,red,14,
8045,1,1,3951,r,5.9137578,0,1,right,first,red,14,
8045,2,1,3511,l,5.9137578,0,1,right,first,red,14,1
8045,2,1,2640,r,5.9137578,0,1,right,first,red,14,1
8045,3,2,7892,l,5.9137578,0,1,right,first,red,14,0
8045,3,2,3760,r,5.9137578,0,1,right,first,red,14,0
8045,4,4,1984,l,5.9137578,0,1,right,first,red,14,
8045,4,4,7024,r,5.9137578,0,1,right,first,red,14,
8045,5,3,9807,l,5.9137578,0,1,right,first,red,14,0
8045,5,3,3056,r,5.9137578,0,1,right,first,red,14,0
8045,6,4,0,l,5.9137578,0,1,right,first,red,14,1
8045,6,4,503,r,5.9137578,0,1,right,first,red,14,1
8045,7,7,688,l,5.9137578,0,1,right,first,red,14,
8045,7,7,9556,r,5.9137578,0,1,right,first,red,14,
8045,8,5,720,l,5.9137578,0,1,right,first,red,14,1
8045,8,5,12327,r,5.9137578,0,1,right,first,red,14,1
8045,9,6,3055,l,5.9137578,0,1,right,first,red,14,0
8045,9,6,9877,r,5.9137578,0,1,right,first,red,14,0
8045,10,10,512,l,5.9137578,0,1,right,first,red,14,
8045,10,10,12061,r,5.9137578,0,1,right,first,red,14,
8045,11,7,10980,l,5.9137578,0,1,right,first,red,14,0
8045,11,7,0,r,5.9137578,0,1,right,first,red,14,0
8045,12,8,1200,l,5.9137578,0,1,right,first,red,14,1
8045,12,8,11975,r,5.9137578,0,1,right,first,red,14,1
8045,13,13,352,l,5.9137578,0,1,right,first,red,14,
8045,13,13,11519,r,5.9137578,0,1,right,first,red,14,
8046,1,1,0,l,2.4312115,0,1,right,second,red,15,
8046,1,1,560,r,2.4312115,0,1,right,second,red,15,
8046,2,1,0,l,2.4312115,0,1,right,second,red,15,0
8046,2,1,304,r,2.4312115,0,1,right,second,red,15,0
8046,3,2,0,l,2.4312115,0,1,right,second,red,15,1
8046,3,2,560,r,2.4312115,0,1,right,second,red,15,1
8046,10,10,0,l,2.4312115,0,1,right,second,red,15,
8046,10,10,1648,r,2.4312115,0,1,right,second,red,15,
8046,13,13,0,l,2.4312115,0,1,right,second,red,15,
8046,13,13,6494,r,2.4312115,0,1,right,second,red,15,
8047,1,1,7040,l,6.5379877,1,1,left,second,red,3,
8047,1,1,2736,r,6.5379877,1,1,left,second,red,3,
8047,2,1,4330,l,6.5379877,1,1,left,second,red,3,0
8047,2,1,6560,r,6.5379877,1,1,left,second,red,3,0
8047,3,2,10640,l,6.5379877,1,1,left,second,red,3,1
8047,3,2,2530,r,6.5379877,1,1,left,second,red,3,1
8047,4,4,11994,l,6.5379877,1,1,left,second,red,3,
8047,4,4,1200,r,6.5379877,1,1,left,second,red,3,
8047,5,3,11666,l,6.5379877,1,1,left,second,red,3,1
8047,5,3,1424,r,6.5379877,1,1,left,second,red,3,1
8047,6,4,3952,l,6.5379877,1,1,left,second,red,3,0
8047,6,4,5120,r,6.5379877,1,1,left,second,red,3,0
8047,7,7,7602,l,6.5379877,1,1,left,second,red,3,
8047,7,7,848,r,6.5379877,1,1,left,second,red,3,
8047,8,5,2240,l,6.5379877,1,1,left,second,red,3,0
8047,8,5,7088,r,6.5379877,1,1,left,second,red,3,0
8047,9,6,7922,l,6.5379877,1,1,left,second,red,3,1
8047,9,6,1376,r,6.5379877,1,1,left,second,red,3,1
8047,10,10,3904,l,6.5379877,1,1,left,second,red,3,
8047,10,10,1760,r,6.5379877,1,1,left,second,red,3,
8047,11,7,6896,l,6.5379877,1,1,left,second,red,3,1
8047,11,7,1584,r,6.5379877,1,1,left,second,red,3,1
8047,12,8,874,l,6.5379877,1,1,left,second,red,3,0
8047,12,8,3968,r,6.5379877,1,1,left,second,red,3,0
8048,1,1,2784,l,12.451745,0,0,right,first,red,13,
8048,1,1,2672,r,12.451745,0,0,right,first,red,13,
8048,2,1,1056,l,12.451745,0,0,right,first,red,13,1
8048,2,1,11227,r,12.451745,0,0,right,first,red,13,1
8048,3,2,9360,l,12.451745,0,0,right,first,red,13,0
8048,3,2,3280,r,12.451745,0,0,right,first,red,13,0
8048,4,4,2048,l,12.451745,0,0,right,first,red,13,
8048,4,4,4011,r,12.451745,0,0,right,first,red,13,
8048,5,3,11027,l,12.451745,0,0,right,first,red,13,0
8048,5,3,928,r,12.451745,0,0,right,first,red,13,0
8048,6,4,1152,l,12.451745,0,0,right,first,red,13,1
8048,6,4,8795,r,12.451745,0,0,right,first,red,13,1
8048,7,7,6371,l,12.451745,0,0,right,first,red,13,
8048,7,7,3696,r,12.451745,0,0,right,first,red,13,
8048,8,5,0,l,12.451745,0,0,right,first,red,13,1
8048,8,5,7088,r,12.451745,0,0,right,first,red,13,1
8050,1,1,8944,l,4.1396303,0,1,right,first,red,13,
8050,1,1,4707,r,4.1396303,0,1,right,first,red,13,
8050,2,1,2635,l,4.1396303,0,1,right,first,red,13,1
8050,2,1,10608,r,4.1396303,0,1,right,first,red,13,1
8050,3,2,3939,l,4.1396303,0,1,right,first,red,13,0
8050,3,2,7440,r,4.1396303,0,1,right,first,red,13,0
8050,4,4,12731,l,4.1396303,0,1,right,first,red,13,
8050,4,4,0,r,4.1396303,0,1,right,first,red,13,
8050,5,3,10752,l,4.1396303,0,1,right,first,red,13,0
8050,5,3,640,r,4.1396303,0,1,right,first,red,13,0
8050,6,4,0,l,4.1396303,0,1,right,first,red,13,1
8050,6,4,12347,r,4.1396303,0,1,right,first,red,13,1
8050,7,7,0,l,4.1396303,0,1,right,first,red,13,
8050,7,7,13587,r,4.1396303,0,1,right,first,red,13,
8050,8,5,2816,l,4.1396303,0,1,right,first,red,13,1
8050,8,5,10539,r,4.1396303,0,1,right,first,red,13,1
8050,9,6,4800,l,4.1396303,0,1,right,first,red,13,0
8050,9,6,7888,r,4.1396303,0,1,right,first,red,13,0
8050,10,10,0,l,4.1396303,0,1,right,first,red,13,
8050,10,10,13659,r,4.1396303,0,1,right,first,red,13,
8050,11,7,6211,l,4.1396303,0,1,right,first,red,13,0
8050,11,7,5824,r,4.1396303,0,1,right,first,red,13,0
8050,12,8,800,l,4.1396303,0,1,right,first,red,13,1
8050,12,8,12027,r,4.1396303,0,1,right,first,red,13,1
8050,13,13,528,l,4.1396303,0,1,right,first,red,13,
8050,13,13,13059,r,4.1396303,0,1,right,first,red,13,
8051,1,1,5104,l,5.0266938,1,1,right,second,blue,7,
8051,1,1,5936,r,5.0266938,1,1,right,second,blue,7,
8051,2,1,7999,l,5.0266938,1,1,right,second,blue,7,0
8051,2,1,3088,r,5.0266938,1,1,right,second,blue,7,0
8051,3,2,3264,l,5.0266938,1,1,right,second,blue,7,1
8051,3,2,7264,r,5.0266938,1,1,right,second,blue,7,1
8051,4,4,7151,l,5.0266938,1,1,right,second,blue,7,
8051,4,4,4208,r,5.0266938,1,1,right,second,blue,7,
8051,5,3,6423,l,5.0266938,1,1,right,second,blue,7,1
8051,5,3,2352,r,5.0266938,1,1,right,second,blue,7,1
8051,6,4,13572,l,5.0266938,1,1,right,second,blue,7,0
8051,6,4,320,r,5.0266938,1,1,right,second,blue,7,0
8051,7,7,3632,l,5.0266938,1,1,right,second,blue,7,
8051,7,7,3296,r,5.0266938,1,1,right,second,blue,7,
8051,8,5,10911,l,5.0266938,1,1,right,second,blue,7,0
8051,8,5,2160,r,5.0266938,1,1,right,second,blue,7,0
8051,9,6,6157,l,5.0266938,1,1,right,second,blue,7,1
8051,9,6,4464,r,5.0266938,1,1,right,second,blue,7,1
8051,10,10,6640,l,5.0266938,1,1,right,second,blue,7,
8051,10,10,964,r,5.0266938,1,1,right,second,blue,7,
8051,11,7,2400,l,5.0266938,1,1,right,second,blue,7,1
8051,11,7,7319,r,5.0266938,1,1,right,second,blue,7,1
8051,12,8,12527,l,5.0266938,1,1,right,second,blue,7,0
8051,12,8,736,r,5.0266938,1,1,right,second,blue,7,0
8051,13,13,4128,l,5.0266938,1,1,right,second,blue,7,
8051,13,13,1072,r,5.0266938,1,1,right,second,blue,7,
8052,1,1,4144,l,5.0266938,1,1,left,second,blue,12,
8052,1,1,5696,r,5.0266938,1,1,left,second,blue,12,
8052,2,1,4704,l,5.0266938,1,1,left,second,blue,12,0
8052,2,1,3820,r,5.0266938,1,1,left,second,blue,12,0
8052,3,2,1776,l,5.0266938,1,1,left,second,blue,12,1
8052,3,2,1824,r,5.0266938,1,1,left,second,blue,12,1
8052,4,4,848,l,5.0266938,1,1,left,second,blue,12,
8052,4,4,4976,r,5.0266938,1,1,left,second,blue,12,
8052,5,3,4528,l,5.0266938,1,1,left,second,blue,12,1
8052,5,3,2484,r,5.0266938,1,1,left,second,blue,12,1
8052,6,4,0,l,5.0266938,1,1,left,second,blue,12,0
8052,6,4,13020,r,5.0266938,1,1,left,second,blue,12,0
8052,7,7,512,l,5.0266938,1,1,left,second,blue,12,
8052,7,7,2400,r,5.0266938,1,1,left,second,blue,12,
8052,8,5,672,l,5.0266938,1,1,left,second,blue,12,0
8052,8,5,10252,r,5.0266938,1,1,left,second,blue,12,0
8052,9,6,8244,l,5.0266938,1,1,left,second,blue,12,1
8052,9,6,0,r,5.0266938,1,1,left,second,blue,12,1
8052,10,10,800,l,5.0266938,1,1,left,second,blue,12,
8052,10,10,6764,r,5.0266938,1,1,left,second,blue,12,
8052,11,7,2128,l,5.0266938,1,1,left,second,blue,12,1
8052,11,7,8676,r,5.0266938,1,1,left,second,blue,12,1
8052,12,8,2264,l,5.0266938,1,1,left,second,blue,12,0
8052,12,8,10460,r,5.0266938,1,1,left,second,blue,12,0
8052,13,13,5332,l,5.0266938,1,1,left,second,blue,12,
8052,13,13,1456,r,5.0266938,1,1,left,second,blue,12,
8053,1,1,5408,l,8.2792606,0,1,left,first,blue,9,
8053,1,1,5504,r,8.2792606,0,1,left,first,blue,9,
8053,2,1,9280,l,8.2792606,0,1,left,first,blue,9,1
8053,2,1,2828,r,8.2792606,0,1,left,first,blue,9,1
8053,3,2,3648,l,8.2792606,0,1,left,first,blue,9,0
8053,3,2,7216,r,8.2792606,0,1,left,first,blue,9,0
8053,4,4,4812,l,8.2792606,0,1,left,first,blue,9,
8053,4,4,3632,r,8.2792606,0,1,left,first,blue,9,
8053,5,3,2596,l,8.2792606,0,1,left,first,blue,9,0
8053,5,3,10112,r,8.2792606,0,1,left,first,blue,9,0
8053,6,4,8236,l,8.2792606,0,1,left,first,blue,9,1
8053,6,4,1968,r,8.2792606,0,1,left,first,blue,9,1
8053,7,7,4388,l,8.2792606,0,1,left,first,blue,9,
8053,7,7,3424,r,8.2792606,0,1,left,first,blue,9,
8053,8,5,8068,l,8.2792606,0,1,left,first,blue,9,1
8053,8,5,2880,r,8.2792606,0,1,left,first,blue,9,1
8053,9,6,1840,l,8.2792606,0,1,left,first,blue,9,0
8053,9,6,10388,r,8.2792606,0,1,left,first,blue,9,0
8053,10,10,6720,l,8.2792606,0,1,left,first,blue,9,
8053,10,10,3648,r,8.2792606,0,1,left,first,blue,9,
8053,11,7,2880,l,8.2792606,0,1,left,first,blue,9,0
8053,11,7,8340,r,8.2792606,0,1,left,first,blue,9,0
8053,12,8,7084,l,8.2792606,0,1,left,first,blue,9,1
8053,12,8,5216,r,8.2792606,0,1,left,first,blue,9,1
8053,13,13,6404,l,8.2792606,0,1,left,first,blue,9,
8053,13,13,3360,r,8.2792606,0,1,left,first,blue,9,
8054,1,1,7532,l,5.5852156,1,1,right,second,blue,7,
8054,1,1,5024,r,5.5852156,1,1,right,second,blue,7,
8054,2,1,9508,l,5.5852156,1,1,right,second,blue,7,0
8054,2,1,4016,r,5.5852156,1,1,right,second,blue,7,0
8054,3,2,3688,l,5.5852156,1,1,right,second,blue,7,1
8054,3,2,6556,r,5.5852156,1,1,right,second,blue,7,1
8054,4,4,10708,l,5.5852156,1,1,right,second,blue,7,
8054,4,4,1792,r,5.5852156,1,1,right,second,blue,7,
8054,5,3,4152,l,5.5852156,1,1,right,second,blue,7,1
8054,5,3,9580,r,5.5852156,1,1,right,second,blue,7,1
8054,6,4,11780,l,5.5852156,1,1,right,second,blue,7,0
8054,6,4,1744,r,5.5852156,1,1,right,second,blue,7,0
8054,7,7,7948,l,5.5852156,1,1,right,second,blue,7,
8054,7,7,4528,r,5.5852156,1,1,right,second,blue,7,
8054,8,5,12400,l,5.5852156,1,1,right,second,blue,7,0
8054,8,5,884,r,5.5852156,1,1,right,second,blue,7,0
8054,9,6,4064,l,5.5852156,1,1,right,second,blue,7,1
8054,9,6,6364,r,5.5852156,1,1,right,second,blue,7,1
8054,10,10,8464,l,5.5852156,1,1,right,second,blue,7,
8054,10,10,2804,r,5.5852156,1,1,right,second,blue,7,
8054,11,7,3360,l,5.5852156,1,1,right,second,blue,7,1
8054,11,7,8592,r,5.5852156,1,1,right,second,blue,7,1
8054,12,8,10420,l,5.5852156,1,1,right,second,blue,7,0
8054,12,8,1440,r,5.5852156,1,1,right,second,blue,7,0
8054,13,13,8256,l,5.5852156,1,1,right,second,blue,7,
8054,13,13,2828,r,5.5852156,1,1,right,second,blue,7,
8055,1,1,5210,l,4.5995893,1,1,left,second,red,3,
8055,1,1,3664,r,4.5995893,1,1,left,second,red,3,
8055,2,1,624,l,4.5995893,1,1,left,second,red,3,0
8055,2,1,9522,r,4.5995893,1,1,left,second,red,3,0
8055,3,2,13008,l,4.5995893,1,1,left,second,red,3,1
8055,3,2,0,r,4.5995893,1,1,left,second,red,3,1
8055,4,4,4594,l,4.5995893,1,1,left,second,red,3,
8055,4,4,5616,r,4.5995893,1,1,left,second,red,3,
8055,5,3,12384,l,4.5995893,1,1,left,second,red,3,1
8055,5,3,0,r,4.5995893,1,1,left,second,red,3,1
8055,6,4,242,l,4.5995893,1,1,left,second,red,3,0
8055,6,4,8112,r,4.5995893,1,1,left,second,red,3,0
8055,7,7,10256,l,4.5995893,1,1,left,second,red,3,
8055,7,7,1344,r,4.5995893,1,1,left,second,red,3,
8055,8,5,416,l,4.5995893,1,1,left,second,red,3,0
8055,8,5,6850,r,4.5995893,1,1,left,second,red,3,0
8055,9,6,7802,l,4.5995893,1,1,left,second,red,3,1
8055,9,6,0,r,4.5995893,1,1,left,second,red,3,1
8055,10,10,5556,l,4.5995893,1,1,left,second,red,3,
8055,10,10,1712,r,4.5995893,1,1,left,second,red,3,
8057,1,1,5760,l,9.8234091,0,1,left,first,blue,10,
8057,1,1,6430,r,9.8234091,0,1,left,first,blue,10,
8057,2,1,11062,l,9.8234091,0,1,left,first,blue,10,1
8057,2,1,2048,r,9.8234091,0,1,left,first,blue,10,1
8057,3,2,4000,l,9.8234091,0,1,left,first,blue,10,0
8057,3,2,8752,r,9.8234091,0,1,left,first,blue,10,0
8057,4,4,6656,l,9.8234091,0,1,left,first,blue,10,
8057,4,4,5894,r,9.8234091,0,1,left,first,blue,10,
8057,5,3,1920,l,9.8234091,0,1,left,first,blue,10,0
8057,5,3,9328,r,9.8234091,0,1,left,first,blue,10,0
8057,6,4,11734,l,9.8234091,0,1,left,first,blue,10,1
8057,6,4,1152,r,9.8234091,0,1,left,first,blue,10,1
8057,7,7,8640,l,9.8234091,0,1,left,first,blue,10,
8057,7,7,4640,r,9.8234091,0,1,left,first,blue,10,
8057,8,5,12006,l,9.8234091,0,1,left,first,blue,10,1
8057,8,5,1438,r,9.8234091,0,1,left,first,blue,10,1
8057,9,6,2048,l,9.8234091,0,1,left,first,blue,10,0
8057,9,6,8670,r,9.8234091,0,1,left,first,blue,10,0
8057,10,10,4542,l,9.8234091,0,1,left,first,blue,10,
8057,10,10,3600,r,9.8234091,0,1,left,first,blue,10,
8057,11,7,2782,l,9.8234091,0,1,left,first,blue,10,0
8057,11,7,5494,r,9.8234091,0,1,left,first,blue,10,0
8057,12,8,10982,l,9.8234091,0,1,left,first,blue,10,1
8057,12,8,464,r,9.8234091,0,1,left,first,blue,10,1
8057,13,13,7454,l,9.8234091,0,1,left,first,blue,10,
8057,13,13,3568,r,9.8234091,0,1,left,first,blue,10,
8058,1,1,4560,l,6.5051336,0,0,left,first,blue,10,
8058,1,1,3088,r,6.5051336,0,0,left,first,blue,10,
8058,2,1,6592,l,6.5051336,0,0,left,first,blue,10,1
8058,2,1,1888,r,6.5051336,0,0,left,first,blue,10,1
8058,3,2,2288,l,6.5051336,0,0,left,first,blue,10,0
8058,3,2,1856,r,6.5051336,0,0,left,first,blue,10,0
8058,4,4,6672,l,6.5051336,0,0,left,first,blue,10,
8058,4,4,2368,r,6.5051336,0,0,left,first,blue,10,
8058,5,3,4736,l,6.5051336,0,0,left,first,blue,10,0
8058,5,3,7019,r,6.5051336,0,0,left,first,blue,10,0
8058,6,4,6448,l,6.5051336,0,0,left,first,blue,10,1
8058,6,4,832,r,6.5051336,0,0,left,first,blue,10,1
8058,7,7,4048,l,6.5051336,0,0,left,first,blue,10,
8058,7,7,3408,r,6.5051336,0,0,left,first,blue,10,
8058,8,5,3152,l,6.5051336,0,0,left,first,blue,10,1
8058,8,5,2592,r,6.5051336,0,0,left,first,blue,10,1
8058,9,6,1344,l,6.5051336,0,0,left,first,blue,10,0
8058,9,6,5168,r,6.5051336,0,0,left,first,blue,10,0
8058,10,10,3040,l,6.5051336,0,0,left,first,blue,10,
8058,10,10,944,r,6.5051336,0,0,left,first,blue,10,
8058,11,7,1424,l,6.5051336,0,0,left,first,blue,10,0
8058,11,7,6331,r,6.5051336,0,0,left,first,blue,10,0
8058,12,8,3025,l,6.5051336,0,0,left,first,blue,10,1
8058,12,8,8275,r,6.5051336,0,0,left,first,blue,10,1
8058,13,13,3840,l,6.5051336,0,0,left,first,blue,10,
8058,13,13,8651,r,6.5051336,0,0,left,first,blue,10,
8059,1,1,13078,l,2.1355236,1,1,left,second,red,4,
8059,1,1,0,r,2.1355236,1,1,left,second,red,4,
8059,2,1,3252,l,2.1355236,1,1,left,second,red,4,0
8059,2,1,9904,r,2.1355236,1,1,left,second,red,4,0
8059,3,2,13638,l,2.1355236,1,1,left,second,red,4,1
8059,3,2,0,r,2.1355236,1,1,left,second,red,4,1
8059,4,4,9198,l,2.1355236,1,1,left,second,red,4,
8059,4,4,0,r,2.1355236,1,1,left,second,red,4,
8059,5,3,13190,l,2.1355236,1,1,left,second,red,4,1
8059,5,3,0,r,2.1355236,1,1,left,second,red,4,1
8059,6,4,390,l,2.1355236,1,1,left,second,red,4,0
8059,6,4,11806,r,2.1355236,1,1,left,second,red,4,0
8059,7,7,8326,l,2.1355236,1,1,left,second,red,4,
8059,7,7,5504,r,2.1355236,1,1,left,second,red,4,
8059,8,5,3284,l,2.1355236,1,1,left,second,red,4,0
8059,8,5,10240,r,2.1355236,1,1,left,second,red,4,0
8059,9,6,13078,l,2.1355236,1,1,left,second,red,4,1
8059,9,6,480,r,2.1355236,1,1,left,second,red,4,1
8059,10,10,9540,l,2.1355236,1,1,left,second,red,4,
8059,10,10,4048,r,2.1355236,1,1,left,second,red,4,
8059,11,7,14100,l,2.1355236,1,1,left,second,red,4,1
8059,11,7,0,r,2.1355236,1,1,left,second,red,4,1
8059,12,8,1232,l,2.1355236,1,1,left,second,red,4,0
8059,12,8,9726,r,2.1355236,1,1,left,second,red,4,0
8059,13,13,8992,l,2.1355236,1,1,left,second,red,4,
8059,13,13,1840,r,2.1355236,1,1,left,second,red,4,
8060,1,1,6608,l,10.316222,0,1,left,first,red,2,
8060,1,1,5268,r,10.316222,0,1,left,first,red,2,
8060,2,1,5865,l,10.316222,0,1,left,first,red,2,1
8060,2,1,6347,r,10.316222,0,1,left,first,red,2,1
8060,3,2,3280,l,10.316222,0,1,left,first,red,2,0
8060,3,2,9188,r,10.316222,0,1,left,first,red,2,0
8060,4,4,3211,l,10.316222,0,1,left,first,red,2,
8060,4,4,3600,r,10.316222,0,1,left,first,red,2,
8060,5,3,0,l,10.316222,0,1,left,first,red,2,0
8060,5,3,13475,r,10.316222,0,1,left,first,red,2,0
8060,6,4,8443,l,10.316222,0,1,left,first,red,2,1
8060,6,4,2793,r,10.316222,0,1,left,first,red,2,1
8060,7,7,3536,l,10.316222,0,1,left,first,red,2,
8060,7,7,6787,r,10.316222,0,1,left,first,red,2,
8060,8,5,9524,l,10.316222,0,1,left,first,red,2,1
8060,8,5,1568,r,10.316222,0,1,left,first,red,2,1
8060,9,6,2193,l,10.316222,0,1,left,first,red,2,0
8060,9,6,8064,r,10.316222,0,1,left,first,red,2,0
8060,10,10,4544,l,10.316222,0,1,left,first,red,2,
8060,10,10,3856,r,10.316222,0,1,left,first,red,2,
8060,11,7,688,l,10.316222,0,1,left,first,red,2,0
8060,11,7,3872,r,10.316222,0,1,left,first,red,2,0
8060,12,8,12203,l,10.316222,0,1,left,first,red,2,1
8060,12,8,1561,r,10.316222,0,1,left,first,red,2,1
8060,13,13,3987,l,10.316222,0,1,left,first,red,2,
8060,13,13,3168,r,10.316222,0,1,left,first,red,2,
8061,1,1,2496,l,8.5092402,1,0,right,second,blue,8,
8061,1,1,5855,r,8.5092402,1,0,right,second,blue,8,
8061,2,1,13015,l,8.5092402,1,0,right,second,blue,8,0
8061,2,1,800,r,8.5092402,1,0,right,second,blue,8,0
8061,3,2,5237,l,8.5092402,1,0,right,second,blue,8,1
8061,3,2,8191,r,8.5092402,1,0,right,second,blue,8,1
8061,4,4,7104,l,8.5092402,1,0,right,second,blue,8,
8061,4,4,5191,r,8.5092402,1,0,right,second,blue,8,
8061,5,3,5428,l,8.5092402,1,0,right,second,blue,8,1
8061,5,3,7888,r,8.5092402,1,0,right,second,blue,8,1
8061,6,4,10727,l,8.5092402,1,0,right,second,blue,8,0
8061,6,4,2368,r,8.5092402,1,0,right,second,blue,8,0
8061,7,7,3888,l,8.5092402,1,0,right,second,blue,8,
8061,7,7,9055,r,8.5092402,1,0,right,second,blue,8,
8061,8,5,4576,l,8.5092402,1,0,right,second,blue,8,0
8061,8,5,688,r,8.5092402,1,0,right,second,blue,8,0
8061,9,6,4757,l,8.5092402,1,0,right,second,blue,8,1
8061,9,6,8335,r,8.5092402,1,0,right,second,blue,8,1
8061,10,10,896,l,8.5092402,1,0,right,second,blue,8,
8061,10,10,1264,r,8.5092402,1,0,right,second,blue,8,
8061,11,7,864,l,8.5092402,1,0,right,second,blue,8,1
8061,11,7,10863,r,8.5092402,1,0,right,second,blue,8,1
8061,12,8,11453,l,8.5092402,1,0,right,second,blue,8,0
8061,12,8,944,r,8.5092402,1,0,right,second,blue,8,0
8061,13,13,6719,l,8.5092402,1,0,right,second,blue,8,
8061,13,13,1829,r,8.5092402,1,0,right,second,blue,8,
8062,1,1,6794,l,8.7720737,0,1,right,second,red,15,
8062,1,1,3376,r,8.7720737,0,1,right,second,red,15,
8062,2,1,12146,l,8.7720737,0,1,right,second,red,15,0
8062,2,1,0,r,8.7720737,0,1,right,second,red,15,0
8062,3,2,506,l,8.7720737,0,1,right,second,red,15,1
8062,3,2,13264,r,8.7720737,0,1,right,second,red,15,1
8062,4,4,5936,l,8.7720737,0,1,right,second,red,15,
8062,4,4,864,r,8.7720737,0,1,right,second,red,15,
8062,5,3,1152,l,8.7720737,0,1,right,second,red,15,1
8062,5,3,7264,r,8.7720737,0,1,right,second,red,15,1
8062,6,4,4352,l,8.7720737,0,1,right,second,red,15,0
8062,6,4,1456,r,8.7720737,0,1,right,second,red,15,0
8062,7,7,4506,l,8.7720737,0,1,right,second,red,15,
8062,7,7,1472,r,8.7720737,0,1,right,second,red,15,
8062,8,5,8752,l,8.7720737,0,1,right,second,red,15,0
8062,8,5,1760,r,8.7720737,0,1,right,second,red,15,0
8062,9,6,4384,l,8.7720737,0,1,right,second,red,15,1
8062,9,6,3594,r,8.7720737,0,1,right,second,red,15,1
8062,10,10,4466,l,8.7720737,0,1,right,second,red,15,
8062,10,10,1632,r,8.7720737,0,1,right,second,red,15,
8062,11,7,5690,l,8.7720737,0,1,right,second,red,15,1
8062,11,7,7578,r,8.7720737,0,1,right,second,red,15,1
8062,12,8,5666,l,8.7720737,0,1,right,second,red,15,0
8062,12,8,7522,r,8.7720737,0,1,right,second,red,15,0
8062,13,13,10768,l,8.7720737,0,1,right,second,red,15,
8062,13,13,1098,r,8.7720737,0,1,right,second,red,15,
8063,1,1,4192,l,4.5010266,0,1,left,second,blue,12,
8063,1,1,6960,r,4.5010266,0,1,left,second,blue,12,
8063,2,1,2464,l,4.5010266,0,1,left,second,blue,12,0
8063,2,1,9337,r,4.5010266,0,1,left,second,blue,12,0
8063,3,2,11840,l,4.5010266,0,1,left,second,blue,12,1
8063,3,2,929,r,4.5010266,0,1,left,second,blue,12,1
8063,4,4,3065,l,4.5010266,0,1,left,second,blue,12,
